"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"310M400US24420","Grants Pass, OR Metro Area","37059","980","8.3","2.6","5.9","2.4","10.8","3.0","10.9","2.4","15.6","3.8","20.5","4.3","12.1","3.0","9.2","2.5","4.3","1.8","2.4","1.3","48315","4590","62844","5432","41.4","(X)","(X)","(X)","(X)","(X)","23893","1747","8.4","3.5","1.9","1.3","3.6","1.8","14.4","4.3","16.3","4.4","22.1","5.2","13.2","3.8","10.8","3.4","6.4","2.8","2.7","1.9","56462","7585","71982","8019","(X)","(X)","39.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","65177","5708","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13166","1596","16.7","6.4","13.7","6.5","17.8","5.8","7.7","3.5","13.6","5.7","17.8","6.0","6.9","3.7","4.0","2.6","0.4","0.9","1.4","1.3","26358","9626","40108","6079","(X)","(X)","(X)","(X)","39.9","(X)"
"310M400US24500","Great Falls, MT Metro Area","35558","942","6.3","2.1","4.8","1.5","10.1","2.4","11.8","2.6","17.2","3.0","20.6","3.1","10.0","2.2","13.4","2.5","2.5","1.1","3.4","1.4","49948","3119","67884","5843","29.2","(X)","(X)","(X)","(X)","(X)","22216","1226","1.9","1.2","3.6","1.7","5.4","2.5","11.7","3.6","15.4","3.4","23.6","4.7","12.0","2.9","17.9","3.6","3.5","1.7","5.0","2.2","62102","4922","82824","8672","(X)","(X)","28.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","69614","6912","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13342","1280","15.1","5.3","7.5","3.2","17.5","4.1","14.5","3.4","18.6","5.1","15.0","4.2","5.7","2.7","5.5","3.0","0.3","0.5","0.4","0.5","31739","4303","39743","4202","(X)","(X)","(X)","(X)","28.4","(X)"
"310M400US24540","Greeley, CO Metro Area","107929","1530","4.3","1.0","3.5","1.0","5.9","1.0","7.3","1.3","10.9","1.5","17.0","2.0","16.5","1.7","18.8","1.7","8.6","1.4","7.1","1.4","75938","2078","90525","3412","35.7","(X)","(X)","(X)","(X)","(X)","77930","2334","3.2","1.0","2.6","1.0","2.9","0.8","5.0","1.3","10.2","1.6","16.6","2.3","18.4","2.4","22.2","2.2","10.1","1.6","8.7","1.8","85818","3493","101445","4273","(X)","(X)","36.6","(X)","(X)","(X)","60761","2321","1.9","0.8","1.6","1.0","2.0","0.8","3.6","1.2","8.5","1.8","14.6","2.3","19.0","2.6","25.6","2.4","12.3","1.8","10.9","2.2","97848","6087","112892","5004","(X)","(X)","(X)","(X)","(X)","(X)","29999","1987","8.3","2.3","6.1","2.0","14.3","3.3","13.8","3.3","14.1","3.1","18.4","3.8","10.5","3.0","9.9","2.5","1.9","1.2","2.5","1.5","41870","3206","56530","4991","(X)","(X)","(X)","(X)","31.8","(X)"
"310M400US24580","Green Bay, WI Metro Area","129113","1713","3.7","0.7","4.5","0.9","7.6","1.1","10.7","1.3","13.0","1.2","20.8","1.8","14.0","1.6","16.5","1.7","4.9","0.7","4.2","0.8","61400","1417","79609","5046","29.3","(X)","(X)","(X)","(X)","(X)","82258","2668","2.1","0.7","1.6","0.7","4.7","1.0","7.5","1.6","10.1","1.4","22.4","2.4","17.2","2.2","21.5","2.4","6.7","1.1","6.0","1.2","76630","2833","95508","7057","(X)","(X)","28.1","(X)","(X)","(X)","65212","2801","1.2","0.5","0.7","0.4","2.5","0.7","5.2","1.0","9.0","1.5","21.5","2.4","18.7","2.4","26.3","2.9","8.0","1.3","6.9","1.5","88087","4645","105860","9049","(X)","(X)","(X)","(X)","(X)","(X)","46855","2364","7.4","1.7","9.9","2.3","14.1","2.4","17.3","2.6","18.6","2.4","17.6","2.5","7.0","1.3","6.1","1.7","1.3","0.7","0.7","0.7","35584","1475","48111","6764","(X)","(X)","(X)","(X)","30.1","(X)"
"310M400US24620","Greeneville, TN Micro Area","27316","1451","7.5","3.0","4.6","2.2","17.3","3.4","7.8","2.5","14.6","3.8","23.1","4.6","9.6","2.8","11.2","2.9","1.6","1.1","2.6","1.5","47383","6574","61071","5326","37.4","(X)","(X)","(X)","(X)","(X)","19095","1650","5.7","3.1","2.9","2.6","13.9","4.3","8.7","3.0","15.0","4.7","20.2","5.5","12.3","3.8","15.5","4.0","2.5","1.5","3.3","2.1","56463","9176","70097","7355","(X)","(X)","39.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","66355","7602","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8221","1337","13.8","6.5","8.5","4.7","25.4","8.1","8.4","5.1","12.7","7.0","26.0","9.4","3.8","2.9","0.8","1.4","0.0","2.2","0.6","1.0","28012","8013","38020","5384","(X)","(X)","(X)","(X)","33.6","(X)"
"310M400US24640","Greenfield Town, MA Micro Area","30391","875","4.0","1.6","4.8","2.0","10.6","2.3","7.7","1.8","14.6","2.8","19.0","3.1","14.8","2.5","14.0","2.7","6.2","1.9","4.3","1.1","59248","3708","79786","6254","30.5","(X)","(X)","(X)","(X)","(X)","17645","1264","1.4","1.0","1.8","1.6","4.8","1.9","6.2","2.3","12.2","2.7","20.7","3.6","18.1","3.5","19.7","4.0","9.1","2.9","6.2","1.8","79280","4173","100809","9537","(X)","(X)","32.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","90748","8565","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12746","1363","8.1","3.6","9.4","3.5","20.0","5.2","9.2","2.9","18.6","5.5","15.6","4.8","10.5","4.1","5.7","2.8","1.2","0.9","1.5","1.5","37494","4693","48092","5963","(X)","(X)","(X)","(X)","27.9","(X)"
"310M400US24660","Greensboro-High Point, NC Metro Area","302101","3344","7.3","0.9","5.4","0.8","11.2","1.0","11.4","1.0","14.8","1.1","17.7","1.4","10.9","0.9","12.7","1.1","4.0","0.6","4.8","0.5","50026","1933","71748","2149","35.1","(X)","(X)","(X)","(X)","(X)","197324","5021","4.8","0.9","3.2","0.7","7.5","1.1","10.3","1.1","14.6","1.1","18.7","1.7","12.7","1.2","16.7","1.5","5.3","0.7","6.2","0.7","62388","2588","83931","2294","(X)","(X)","35.3","(X)","(X)","(X)","137035","4989","1.4","0.5","1.1","0.5","4.8","1.0","6.7","1.1","12.4","1.1","20.0","1.8","16.1","1.6","21.7","1.8","7.4","1.0","8.4","1.0","80947","3263","102158","3496","(X)","(X)","(X)","(X)","(X)","(X)","104777","5002","13.4","1.8","10.0","1.6","18.6","1.9","14.1","1.8","15.2","2.1","15.4","2.0","6.3","1.5","3.9","1.1","1.4","0.7","1.7","0.8","30759","1985","44382","3723","(X)","(X)","(X)","(X)","33.5","(X)"
"310M400US24780","Greenville, NC Metro Area","69288","2143","11.4","2.6","6.1","2.0","10.9","2.1","11.2","2.5","16.5","2.8","16.6","2.6","10.5","2.0","10.2","2.1","4.8","1.3","1.7","0.7","42481","2030","59322","3855","52.4","(X)","(X)","(X)","(X)","(X)","38161","2407","5.5","2.3","3.5","2.1","10.6","3.7","7.6","2.4","16.4","3.0","18.7","3.9","12.2","2.7","14.9","3.4","8.1","2.3","2.4","1.1","56857","4059","74858","6352","(X)","(X)","53.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","80305","8081","N","N","(X)","(X)","(X)","(X)","(X)","(X)","31127","2478","18.9","4.7","9.6","3.5","14.2","3.7","15.0","4.4","16.8","4.6","13.5","3.8","7.0","2.7","3.8","2.3","0.6","0.6","0.6","0.6","29497","5159","37781","3857","(X)","(X)","(X)","(X)","50.6","(X)"
"310M400US24860","Greenville-Anderson-Mauldin, SC Metro Area","344664","4640","6.8","0.8","5.3","0.8","9.9","0.9","10.5","0.9","12.9","0.9","19.1","1.2","12.9","0.9","13.2","1.0","4.7","0.5","4.7","0.5","55790","1782","74677","2078","32.0","(X)","(X)","(X)","(X)","(X)","223647","5317","3.3","0.7","2.2","0.6","6.6","0.8","9.2","1.1","12.6","1.1","19.7","1.5","16.0","1.3","17.6","1.3","6.5","0.7","6.3","0.7","69926","2084","90170","2460","(X)","(X)","33.9","(X)","(X)","(X)","168859","5341","1.3","0.4","1.1","0.5","3.8","0.6","6.7","0.8","11.2","1.2","20.8","1.6","17.9","1.5","21.5","1.6","8.0","0.9","7.8","0.9","81756","2520","102602","3211","(X)","(X)","(X)","(X)","(X)","(X)","121017","5054","13.9","1.9","11.3","1.8","16.4","1.9","14.5","1.8","13.2","1.6","16.7","1.7","6.8","1.1","4.3","1.0","1.4","0.5","1.6","0.6","30741","1418","43790","2311","(X)","(X)","(X)","(X)","26.7","(X)"
"310M400US24940","Greenwood, SC Micro Area","37799","1444","10.4","2.7","8.3","2.6","9.4","2.4","12.3","2.6","16.7","3.1","18.0","3.3","9.9","2.6","9.4","2.8","3.0","1.4","2.7","1.2","41959","3975","62175","6363","35.4","(X)","(X)","(X)","(X)","(X)","25301","1835","8.1","3.1","3.3","1.6","5.3","1.8","13.1","3.6","15.7","3.6","22.6","4.3","12.7","3.5","13.4","4.1","3.0","1.5","2.8","1.6","55832","4843","70410","9151","(X)","(X)","36.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","69990","5996","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12498","1629","16.1","5.4","19.2","5.9","18.0","5.8","10.1","4.3","17.6","6.2","8.6","4.1","3.9","2.2","1.2","1.1","2.9","3.2","2.4","2.3","23601","3659","44802","15689","(X)","(X)","(X)","(X)","33.3","(X)"
"310M400US25020","Guayama, PR Metro Area","25441","1830","29.1","5.2","16.6","4.0","24.3","4.3","11.1","3.4","9.3","2.9","6.4","2.0","1.3","1.1","1.7","1.4","0.0","0.8","0.2","0.3","17062","2280","23197","2692","41.8","(X)","(X)","(X)","(X)","(X)","16645","1479","25.6","4.9","13.7","4.8","21.9","5.6","13.4","5.0","14.0","4.3","7.3","2.5","1.7","1.7","2.2","2.2","0.0","1.3","0.3","0.5","19332","2752","26871","3812","(X)","(X)","46.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","27208","5399","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8796","1523","41.5","8.9","20.0","7.0","26.1","8.0","7.6","4.2","1.5","1.6","2.1","1.8","0.4","0.7","0.7","1.2","0.0","2.4","0.0","2.4","12079","2046","14691","1987","(X)","(X)","(X)","(X)","32.0","(X)"
"310M400US25060","Gulfport-Biloxi-Pascagoula, MS Metro Area","155026","3949","9.7","1.5","6.2","1.2","11.1","1.4","10.5","1.7","14.5","1.8","17.9","1.8","12.2","1.4","11.1","1.5","3.5","0.8","3.3","0.7","47444","2359","65233","3290","37.6","(X)","(X)","(X)","(X)","(X)","101985","4555","7.5","1.8","3.2","1.1","9.4","1.9","10.1","2.1","12.7","2.2","18.4","2.3","15.0","1.9","14.8","2.1","4.9","1.2","4.1","1.1","58919","3228","75034","3801","(X)","(X)","37.1","(X)","(X)","(X)","68021","4358","1.4","0.6","0.9","0.6","5.3","1.6","9.0","2.1","12.3","2.2","19.2","2.5","19.2","2.6","20.1","2.9","6.8","1.7","5.8","1.4","76799","4243","93159","5113","(X)","(X)","(X)","(X)","(X)","(X)","53041","3946","15.5","3.2","12.1","2.8","16.2","2.9","11.2","2.3","16.9","3.3","16.9","3.5","6.7","1.5","2.7","1.1","0.3","0.3","1.7","1.0","30043","4255","43612","6326","(X)","(X)","(X)","(X)","36.2","(X)"
"310M400US25180","Hagerstown-Martinsburg, MD-WV Metro Area","102106","1877","4.8","1.1","4.1","1.2","7.2","1.3","10.2","1.6","13.6","1.8","21.9","2.4","13.0","1.9","15.1","2.1","6.4","1.3","3.9","1.0","61256","2286","76998","3443","29.8","(X)","(X)","(X)","(X)","(X)","66149","3180","2.6","1.2","1.5","0.8","6.0","1.8","7.9","1.9","12.1","2.1","21.7","2.8","15.1","2.1","19.4","2.8","8.6","1.9","5.0","1.3","72988","3711","89889","4517","(X)","(X)","31.4","(X)","(X)","(X)","51143","3085","1.1","0.7","0.8","0.7","3.5","1.5","6.6","2.3","10.3","2.4","21.5","3.3","16.8","2.7","22.8","3.6","10.8","2.4","5.9","1.6","81999","6295","N","N","(X)","(X)","(X)","(X)","(X)","(X)","35957","3324","9.7","2.7","8.8","3.0","11.4","2.6","14.4","2.7","17.1","3.8","22.1","4.1","8.2","2.5","5.1","1.9","2.0","1.4","1.3","0.8","40043","4091","48758","3422","(X)","(X)","(X)","(X)","25.8","(X)"
"310M400US25220","Hammond, LA Metro Area","47401","2208","9.8","3.1","4.5","1.8","16.2","3.6","6.6","2.0","15.3","3.5","16.7","3.5","13.2","2.9","13.2","2.8","2.7","1.3","1.9","1.3","48205","3436","60849","5084","31.0","(X)","(X)","(X)","(X)","(X)","29605","2634","5.7","2.9","2.0","1.0","11.8","3.6","7.7","2.6","14.7","4.4","20.0","4.9","15.6","3.7","15.3","3.9","4.1","2.3","3.1","2.1","57832","4450","71732","7802","(X)","(X)","36.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","74482","12186","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17796","2164","17.9","7.2","8.6","4.0","23.0","7.5","4.4","2.5","17.4","7.3","10.2","4.0","8.6","4.8","9.6","5.3","0.4","0.7","0.0","1.1","25811","12827","41257","5873","(X)","(X)","(X)","(X)","21.3","(X)"
"310M400US25260","Hanford-Corcoran, CA Metro Area","43727","1039","6.6","2.0","3.9","1.5","6.0","1.8","9.5","2.1","13.0","2.7","23.4","3.7","12.6","2.6","15.6","3.4","5.9","1.8","3.5","1.3","61663","4835","74030","4239","49.0","(X)","(X)","(X)","(X)","(X)","33774","1671","5.9","2.3","2.8","1.6","7.2","2.3","10.1","2.6","11.7","3.3","24.3","4.4","11.7","2.9","15.2","3.5","7.1","2.2","4.1","1.6","62931","6416","76869","5014","(X)","(X)","48.7","(X)","(X)","(X)","21115","1696","2.0","2.1","1.6","1.4","5.1","2.4","6.1","2.7","9.6","3.3","24.1","5.4","15.1","4.3","21.7","5.0","9.6","3.2","5.1","2.0","77349","9935","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9953","1512","11.4","5.1","8.4","4.5","6.9","3.7","9.5","5.3","16.2","6.0","22.4","6.9","10.5","5.4","12.1","6.7","1.4","1.5","1.3","1.6","48665","9170","54982","7866","(X)","(X)","(X)","(X)","46.0","(X)"
"310M400US25420","Harrisburg-Carlisle, PA Metro Area","233591","2470","5.0","0.6","2.8","0.6","7.6","0.8","9.2","1.1","14.4","1.2","18.9","1.3","13.4","1.0","16.6","1.1","5.5","0.6","6.6","0.8","64213","2615","86502","2611","35.8","(X)","(X)","(X)","(X)","(X)","146871","3776","3.4","0.7","1.0","0.5","4.2","0.9","6.9","1.1","11.3","1.3","18.7","1.6","16.1","1.5","21.8","1.5","7.5","0.9","8.9","1.1","81202","2335","103342","3631","(X)","(X)","37.2","(X)","(X)","(X)","113284","3362","0.6","0.3","0.7","0.3","2.5","0.7","4.9","1.1","8.6","1.1","18.4","1.6","18.2","1.8","25.6","1.8","9.3","1.1","11.3","1.5","95345","2612","118571","4740","(X)","(X)","(X)","(X)","(X)","(X)","86720","3670","9.0","1.6","6.0","1.3","13.2","1.4","14.5","2.2","20.4","2.0","18.4","2.2","8.0","1.4","6.8","1.4","1.7","0.6","1.9","0.8","39941","1984","53773","3658","(X)","(X)","(X)","(X)","32.8","(X)"
"310M400US25500","Harrisonburg, VA Metro Area","47987","1561","9.3","2.0","5.4","1.6","6.9","1.9","9.1","2.1","16.3","2.7","21.7","2.9","11.2","2.1","12.9","2.0","4.0","1.4","3.1","1.2","53046","2336","76092","9746","34.6","(X)","(X)","(X)","(X)","(X)","31376","1765","2.7","1.3","2.0","1.1","4.3","1.9","9.6","2.1","15.3","3.3","27.1","4.2","13.1","2.7","16.4","2.8","5.3","2.0","4.1","1.7","63797","2434","86572","8709","(X)","(X)","35.6","(X)","(X)","(X)","24066","1722","1.0","0.8","1.6","1.2","4.2","2.1","6.2","2.3","12.7","3.1","26.4","4.6","15.9","3.3","20.2","3.4","6.3","2.5","5.4","2.1","72921","5094","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16611","1516","22.5","5.7","11.8","3.7","11.8","3.7","12.5","4.5","16.3","5.0","13.0","4.0","5.6","2.6","3.8","2.1","1.8","1.3","0.8","1.1","27216","4783","52620","23161","(X)","(X)","(X)","(X)","30.0","(X)"
"310M400US25540","Hartford-West Hartford-East Hartford, CT Metro Area","470651","4300","5.2","0.5","3.8","0.4","7.5","0.7","7.3","0.7","9.8","0.7","14.7","0.8","12.7","0.8","18.5","0.8","9.4","0.7","11.0","0.7","77258","1656","104166","1893","34.1","(X)","(X)","(X)","(X)","(X)","301243","6099","2.1","0.4","2.0","0.4","4.9","0.6","5.8","0.8","8.3","0.9","13.5","1.0","12.8","0.9","22.6","1.1","12.9","0.9","14.9","1.1","100526","1785","125230","2819","(X)","(X)","34.3","(X)","(X)","(X)","217947","6316","0.6","0.3","0.8","0.2","1.8","0.4","3.8","0.7","5.8","0.7","12.4","1.2","13.1","1.1","26.0","1.4","16.1","1.2","19.5","1.4","119810","3054","147109","3797","(X)","(X)","(X)","(X)","(X)","(X)","169408","5801","11.4","1.1","7.5","1.0","12.7","1.5","10.5","1.3","13.5","1.5","16.2","1.4","11.7","1.3","9.8","1.2","2.9","0.6","3.7","0.7","42242","1828","62957","3265","(X)","(X)","(X)","(X)","31.3","(X)"
"310M400US25620","Hattiesburg, MS Metro Area","54084","1929","11.7","2.7","5.2","1.9","13.5","3.2","8.3","2.3","16.8","3.7","17.8","3.6","10.2","2.4","10.4","2.0","3.7","1.4","2.5","1.1","45249","3448","63976","6233","35.2","(X)","(X)","(X)","(X)","(X)","31769","2538","6.2","2.5","3.0","1.7","11.1","3.8","7.0","2.6","16.7","4.7","17.5","4.2","14.5","3.6","14.8","3.2","5.5","2.2","3.7","1.8","56297","4975","78416","9005","(X)","(X)","38.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","77401","11260","N","N","(X)","(X)","(X)","(X)","(X)","(X)","22315","2301","19.7","5.5","8.3","3.6","18.1","5.2","9.3","3.9","17.2","5.1","17.1","5.9","4.0","2.4","4.3","2.6","1.4","1.3","0.6","0.9","26918","7450","42808","10325","(X)","(X)","(X)","(X)","27.8","(X)"
"310M400US25740","Helena, MT Micro Area","32096","1207","4.5","2.1","4.3","2.0","8.7","1.9","8.3","2.5","10.8","2.7","20.5","2.9","14.3","2.6","18.8","3.5","7.3","1.7","2.5","1.4","65145","5432","77534","4295","30.3","(X)","(X)","(X)","(X)","(X)","19838","1427","3.5","2.3","2.6","2.4","4.8","2.4","5.4","3.0","9.7","2.9","19.9","3.6","16.2","3.6","24.2","4.8","10.0","2.9","3.7","2.2","82584","10209","91571","6120","(X)","(X)","28.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","98018","4416","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12258","1253","6.7","3.6","6.8","3.4","16.6","4.6","12.6","3.9","12.9","3.9","21.7","5.5","10.6","3.2","9.9","5.1","1.6","1.4","0.5","0.8","43314","7299","52121","6796","(X)","(X)","(X)","(X)","33.1","(X)"
"310M400US25840","Hermiston-Pendleton, OR Micro Area","29590","1440","6.6","2.3","6.0","2.5","10.5","2.4","8.9","1.9","13.7","2.8","19.2","3.2","15.5","3.4","10.9","3.0","6.1","2.3","2.5","1.2","56211","6496","67802","5141","35.3","(X)","(X)","(X)","(X)","(X)","19894","1609","4.9","2.8","3.7","2.4","8.6","3.6","10.6","3.3","8.7","2.6","22.3","4.8","18.6","4.3","11.9","3.9","6.9","2.5","3.8","1.8","65892","6377","76608","6935","(X)","(X)","37.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","75395","7755","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9696","1306","12.9","5.0","11.1","5.0","15.1","4.8","9.5","4.3","21.9","6.7","10.8","4.5","5.6","2.9","11.3","5.6","1.8","1.6","0.0","1.8","35922","6236","44981","6011","(X)","(X)","(X)","(X)","31.0","(X)"
"310M400US25860","Hickory-Lenoir-Morganton, NC Metro Area","145158","2429","5.7","1.0","6.2","1.1","13.5","1.6","11.0","1.5","15.4","1.6","18.8","1.7","12.6","1.2","10.8","1.3","2.8","0.7","3.1","0.7","47544","3319","65343","3557","34.6","(X)","(X)","(X)","(X)","(X)","100413","3719","3.9","1.1","3.1","1.1","9.9","1.9","9.9","1.8","15.0","2.1","20.5","2.1","15.7","1.6","14.0","1.7","3.8","0.9","4.2","1.0","57659","4269","77140","4780","(X)","(X)","35.2","(X)","(X)","(X)","73477","3180","2.3","1.0","1.4","0.7","7.0","1.8","7.0","1.5","14.2","2.4","21.3","2.5","19.1","2.1","17.8","2.0","4.7","1.2","5.2","1.3","71809","3082","87120","4903","(X)","(X)","(X)","(X)","(X)","(X)","44745","3248","11.1","1.9","14.0","2.5","22.1","2.9","14.4","2.9","16.8","2.9","12.8","2.7","4.7","1.8","2.8","1.3","0.4","0.4","0.8","0.5","26427","1924","36171","2419","(X)","(X)","(X)","(X)","32.1","(X)"
"310M400US25900","Hilo, HI Micro Area","71565","2191","9.9","2.1","3.4","1.0","8.5","1.8","9.7","1.9","12.7","2.2","14.0","2.1","13.8","2.2","15.8","2.3","6.5","1.4","5.9","1.4","57571","6578","86179","9444","41.3","(X)","(X)","(X)","(X)","(X)","46712","2371","5.7","2.3","1.4","0.8","8.5","2.3","7.5","2.0","11.5","2.6","15.0","2.5","14.9","2.6","19.1","3.2","9.3","2.1","7.2","1.8","75348","4890","99306","11652","(X)","(X)","42.9","(X)","(X)","(X)","33527","2158","2.3","1.6","0.5","0.4","3.2","1.5","8.7","2.6","10.6","3.0","15.1","3.2","16.4","2.8","22.8","4.1","11.3","2.6","9.0","2.5","88885","6420","114340","15817","(X)","(X)","(X)","(X)","(X)","(X)","24853","2201","19.4","4.5","7.7","2.8","12.5","3.2","12.1","3.7","15.3","4.2","11.8","3.1","10.8","3.8","7.2","2.6","0.3","0.4","2.9","1.8","33209","7689","55043","13829","(X)","(X)","(X)","(X)","34.8","(X)"
"310M400US25940","Hilton Head Island-Bluffton-Beaufort, SC Metro Area","84041","2492","5.5","1.8","4.1","1.3","6.1","1.5","10.7","2.1","14.1","2.4","18.2","2.6","12.6","1.9","15.3","2.0","5.6","1.2","7.8","1.6","63723","3368","90215","5152","41.8","(X)","(X)","(X)","(X)","(X)","59392","2748","3.1","1.5","2.4","1.1","5.2","1.5","9.4","2.0","15.2","2.9","18.6","3.2","13.6","2.4","17.0","2.4","6.9","1.5","8.6","1.8","69981","4900","99073","7304","(X)","(X)","41.3","(X)","(X)","(X)","46398","2630","1.6","1.1","1.2","0.9","3.5","1.5","6.1","1.7","13.4","2.8","19.2","3.7","14.2","2.8","20.9","2.9","8.9","1.9","10.9","2.3","82596","6415","N","N","(X)","(X)","(X)","(X)","(X)","(X)","24649","2893","11.6","4.0","8.4","4.0","9.2","4.1","15.4","4.8","12.4","4.0","16.1","4.9","9.7","2.8","10.0","3.5","1.4","0.9","5.8","3.1","40089","6338","65716","9886","(X)","(X)","(X)","(X)","42.1","(X)"
"310M400US25980","Hinesville, GA Metro Area","31296","1538","8.1","2.9","4.8","2.7","12.0","3.5","7.2","2.6","20.2","5.0","24.7","4.1","10.2","3.8","9.0","2.8","2.9","1.4","1.0","0.7","47234","4255","56659","3922","44.5","(X)","(X)","(X)","(X)","(X)","22379","1864","4.8","3.0","3.6","2.4","9.5","3.9","8.8","3.3","22.3","5.5","26.5","4.9","10.5","3.5","9.1","3.3","3.4","1.8","1.4","0.9","51085","6177","60924","4560","(X)","(X)","48.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","59290","5794","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8917","1448","17.3","7.3","7.9","6.4","20.5","7.6","9.0","6.0","17.1","9.0","14.5","7.0","6.1","6.3","5.9","3.4","1.7","2.0","0.0","2.4","29755","10010","39962","6343","(X)","(X)","(X)","(X)","30.4","(X)"
